folioviv,foliohog,est_socio,leche,huevo,pescado,p_leche,p_huevo
2805072502,1,2,2867.12,835.71,0,18.72,28.5
2805072503,1,2,1581.42,642.85,0,18.72,28.5
2805072504,1,2,1337.14,0,0,18.72,28.5
2805072505,1,2,411.41,0,0,18.72,28.5
2805072506,1,2,0,0,0,18.72,28.5
2805110301,1,2,964.27,308.57,0,18.72,28.5
2805110302,1,2,899.95,0,0,18.72,28.5
2805110303,1,2,0,0,0,18.72,28.5
2805110305,1,2,0,0,0,18.72,28.5
2805110306,1,2,0,128.57,0,18.72,28.5
2805137901,1,2,2275.7,0,0,18.72,28.5
2805137902,1,2,205.71,0,0,18.72,28.5
2805137903,1,2,1002.83,578.57,0,18.72,28.5
2805137904,1,2,784.26,578.57,0,18.72,28.5
2805137905,1,2,655.7,964.26,0,18.72,28.5
2805137906,1,2,1510.69,0,0,18.72,28.5
2805148801,1,2,1362.82,231.42,0,18.72,28.5
2805148802,1,2,809.97,1234.28,0,18.72,28.5
2805148803,1,2,732.82,809.99,0,18.72,28.5
2805148804,1,2,398.56,604.27,0,18.72,28.5
2805148805,1,2,2159.95,0,0,18.72,28.5
2805148806,1,2,3291.4,642.85,0,18.72,28.5
2805159401,1,2,461.55,0,0,18.72,28.5
2805159402,1,2,2702.92,564.42,305.99,18.72,28.5
2805159404,1,2,3680.98,0,377.99,18.72,28.5
2805159406,1,2,1028.44,617.01,0,18.72,28.5
2805212604,1,4,1002.84,822.83,0,18.72,28.5
2805212605,1,4,1954.24,0,0,18.72,28.5
2805233002,1,2,1182.84,1028.56,0,18.72,28.5
2805233003,1,2,0,514.28,0,18.72,28.5
2805233004,1,2,1594.27,527.14,964.28,18.72,28.5
2805233005,1,2,2796.38,514.28,925.71,18.72,28.5
2805243601,1,2,1517.12,0,0,18.72,28.5
2805243602,1,2,1028.55,0,0,18.72,28.5
2805243603,1,2,668.56,347.14,0,18.72,28.5
2805243604,1,2,1439.98,552.85,0,18.72,28.5
2805243605,1,2,0,0,2828.57,18.72,28.5
2805245701,1,2,424.27,0,0,18.72,28.5
2805245702,1,2,0,0,0,18.72,28.5
2805245704,1,2,205.71,269.99,0,18.72,28.5
2805245705,1,2,205.71,0,0,18.72,28.5
2805245706,1,2,0,0,0,18.72,28.5
2805279201,1,2,694.28,0,0,18.72,28.5
2805279202,1,2,385.71,0,385.71,18.72,28.5
2805279203,1,2,0,411.42,0,18.72,28.5
2805279205,1,2,359.98,257.14,0,18.72,28.5
2805279206,1,2,1092.85,0,0,18.72,28.5
2805310501,1,2,231.42,0,0,18.72,28.5
2805310502,1,2,874.28,590.14,0,18.72,28.5
2805310503,1,2,771.42,604.28,0,18.72,28.5
2805310504,1,2,218.57,282.85,0,18.72,28.5
2805310505,1,2,385.71,385.71,0,18.72,28.5
2805316301,1,2,1671.39,784.27,0,18.72,28.5
2805316302,1,2,3059.95,0,0,18.72,28.5
2805316305,1,2,1285.7,1028.56,0,18.72,28.5
2805316306,1,2,1928.55,0,0,18.72,28.5
2805475701,1,4,1079.98,0,0,18.72,28.5
2805475703,1,4,385.71,0,0,18.72,28.5
2805479201,1,4,295.71,295.71,0,18.72,28.5
2805479206,1,4,885.85,0,4895.6,18.72,28.5
2805484304,1,3,0,0,0,18.72,28.5
2805484306,1,3,0,0,0,18.72,28.5
2805488901,1,3,408.84,359.99,0,18.72,28.5
2805488903,1,3,0,0,0,18.72,28.5
2805488905,1,3,646.69,692.99,0,18.72,28.5
2805488906,1,3,3772.52,383.14,0,18.72,28.5
2805629801,1,3,244.28,1954.28,0,18.72,28.5
2805629804,1,3,134.99,0,449.99,18.72,28.5
2805629806,1,3,3587.11,231.42,0,18.72,28.5
2805631306,1,2,694.25,77.14,0,18.72,28.5
2805631306,2,2,449.99,694.27,0,18.72,28.5
2805664401,1,3,385.7,321.42,0,18.72,28.5
2805664402,1,3,1709.95,629.99,0,18.72,28.5
2805664403,1,3,1298.54,359.99,0,18.72,28.5
2805664404,1,3,789.41,1028.56,848.57,18.72,28.5
2805664405,1,3,154.28,719.98,0,18.72,28.5
2805681901,1,2,1592.97,359.99,822.85,18.72,28.5
2805681904,1,2,488.56,527.13,0,18.72,28.5
2805681906,1,2,1330.69,0,0,18.72,28.5
2805693001,1,3,797.13,0,0,18.72,28.5
2805693002,1,3,1169.97,539.99,0,18.72,28.5
2805693003,1,3,231.42,0,0,18.72,28.5
2805693004,1,3,732.85,0,0,18.72,28.5
2805693005,1,3,154.28,334.28,0,18.72,28.5
2805701601,1,3,771.42,0,385.71,18.72,28.5
2805701602,1,3,1324.26,385.71,192.85,18.72,28.5
2805701603,1,3,668.56,0,0,18.72,28.5
2805701604,1,3,0,488.57,0,18.72,28.5
2805701605,1,3,0,0,0,18.72,28.5
2805721801,1,2,809.98,707.14,0,18.72,28.5
2805721802,1,2,435.84,347.14,0,18.72,28.5
2805721803,1,2,449.99,719.99,0,18.72,28.5
2805721805,1,2,231.42,0,0,18.72,28.5
2805784401,1,2,2609.99,1517.13,0,18.72,28.5
2805784405,1,2,642.85,462.84,0,18.72,28.5
2805784406,1,2,0,0,0,18.72,28.5
2805790002,1,2,1414.24,835.69,385.71,18.72,28.5
2805790003,1,2,0,0,0,18.72,28.5
2805790004,1,2,443.55,0,0,18.72,28.5
2805790005,1,2,1028.52,552.84,385.71,18.72,28.5
2805790006,1,2,1157.13,0,0,18.72,28.5
2805794601,1,2,565.7,642.84,2571.42,18.72,28.5
2805794604,1,2,488.55,0,0,18.72,28.5
2805794606,1,2,707.1,102.85,0,18.72,28.5
2805835702,1,2,411.42,385.71,0,18.72,28.5
2805835703,1,2,1915.69,0,0,18.72,28.5
2805835704,1,2,797.11,1671.42,0,18.72,28.5
2805835705,1,2,2005.69,578.57,0,18.72,28.5
2805835706,1,2,591.41,321.42,0,18.72,28.5
2805850201,1,2,192.85,578.56,0,18.72,28.5
2805850202,1,2,192.85,0,0,18.72,28.5
2805850203,1,2,565.7,1787.11,0,18.72,28.5
2805850204,1,2,3471.39,899.99,424.28,18.72,28.5
2805850205,1,2,1079.95,0,0,18.72,28.5
2805850206,1,2,816.41,347.14,0,18.72,28.5
2805852501,1,2,809.97,0,0,18.72,28.5
2805852502,1,2,714.83,475.71,1028.57,18.72,28.5
2805852503,1,2,462.84,0,0,18.72,28.5
2805852504,1,2,0,334.28,0,18.72,28.5
2805852505,1,2,282.84,0,0,18.72,28.5
2805879701,1,3,205.71,462.85,0,18.72,28.5
2805879703,1,3,2455.67,578.57,0,18.72,28.5
2805879704,1,3,591.41,964.28,192.85,18.72,28.5
2805879705,1,3,835.7,321.42,1234.28,18.72,28.5
2805879706,1,3,771.41,514.28,1465.7,18.72,28.5
2805894201,1,3,359.98,334.28,0,18.72,28.5
2805894202,1,3,0,321.42,0,18.72,28.5
2805894203,1,3,359.98,0,0,18.72,28.5
2805894204,1,3,0,604.27,0,18.72,28.5
2805894206,1,3,359.99,0,0,18.72,28.5
2805903501,1,3,0,0,0,18.72,28.5
2805903502,1,3,2725.7,449.99,0,18.72,28.5
2805903504,1,3,0,578.57,0,18.72,28.5
2805944302,1,2,1362.84,0,0,18.72,28.5
2805944303,1,2,0,0,0,18.72,28.5
2805944304,1,2,469.27,359.99,0,18.72,28.5
2805944305,1,2,0,0,0,18.72,28.5
2805960301,1,3,0,578.57,0,18.72,28.5
2805960302,1,3,539.99,347.14,0,18.72,28.5
2805960303,1,3,411.42,0,0,18.72,28.5
2805960305,1,3,1504.27,0,2571.42,18.72,28.5
2805960306,1,3,642.85,0,2571.42,18.72,28.5
2805965901,1,3,102.85,0,0,18.72,28.5
2805965902,1,3,0,128.57,0,18.72,28.5
2805965903,1,3,1729.25,231.42,0,18.72,28.5
2805965904,1,3,276.42,154.28,0,18.72,28.5
2805965905,1,3,951.4,0,0,18.72,28.5
2805965906,1,3,0,0,719.99,18.72,28.5
2805966801,1,3,617.12,462.84,0,18.72,28.5
2805966802,1,3,1105.7,707.14,0,18.72,28.5
2805966803,1,3,462.85,0,0,18.72,28.5
2805966804,1,3,1439.98,578.57,0,18.72,28.5
2805992902,1,2,1979.95,732.84,0,18.72,28.5
2805992903,1,2,1542.81,411.42,0,18.72,28.5
2805992904,1,2,694.27,308.57,0,18.72,28.5
2805992905,1,2,925.68,0,0,18.72,28.5
2805992906,1,2,1054.26,0,0,18.72,28.5
2805998801,1,2,698.12,397.28,0,18.72,28.5
2805998802,1,2,443.56,0,0,18.72,28.5
2805998803,1,2,835.69,128.57,899.99,18.72,28.5
2805998804,1,2,964.26,257.14,0,18.72,28.5
2806045502,1,4,1067.13,0,0,18.72,28.5
2806045503,1,4,1375.7,0,0,18.72,28.5
2806045504,1,4,205.71,539.99,0,18.72,28.5
2806045505,1,4,0,0,0,18.72,28.5
2806045506,1,4,1131.42,0,0,18.72,28.5
2806047402,1,2,662.12,0,0,18.72,28.5
2806047403,1,2,1257.03,0,0,18.72,28.5
2806047404,1,2,0,0,0,18.72,28.5
2806047405,1,2,879.41,461.57,0,18.72,28.5
2806047406,1,2,944.97,0,0,18.72,28.5
2806054401,1,3,1208.56,617.14,0,18.72,28.5
2806054404,1,3,591.42,449.99,0,18.72,28.5
2806054405,1,3,952.69,565.71,0,18.72,28.5
2806054406,1,3,1277.96,424.28,449.99,18.72,28.5
2806098002,1,3,514.28,0,0,18.72,28.5
2806098003,1,3,424.28,0,2057.14,18.72,28.5
2806098004,1,3,0,0,0,18.72,28.5
2806098006,1,3,1502.98,0,0,18.72,28.5
2806102601,1,3,578.56,321.42,0,18.72,28.5
2806102603,1,3,0,0,0,18.72,28.5
2806102604,1,3,2764.24,854.99,1928.57,18.72,28.5
2806102606,1,3,2140.05,0,475.71,18.72,28.5
2806119301,1,4,1459.27,1067.14,0,18.72,28.5
2806119302,1,4,1199.56,0,0,18.72,28.5
2806119303,1,4,767.57,0,0,18.72,28.5
2806119306,1,4,527.13,257.14,578.57,18.72,28.5
2806119306,2,4,359.99,0,642.85,18.72,28.5
2806119306,3,4,359.99,257.14,0,18.72,28.5
2806119306,4,4,591.41,0,0,18.72,28.5
2806119306,5,4,359.99,257.14,0,18.72,28.5
2806137701,1,3,0,0,0,18.72,28.5
2806137702,1,3,514.27,192.85,0,18.72,28.5
2806137704,1,3,0,0,482.14,18.72,28.5
2806137705,1,3,282.84,0,0,18.72,28.5
2806137706,1,3,0,0,0,18.72,28.5
2806152001,1,2,1401.38,257.14,0,18.72,28.5
2806152002,1,2,501.42,0,0,18.72,28.5
2806152003,1,2,205.71,462.85,0,18.72,28.5
2806152004,1,2,424.26,0,0,18.72,28.5
2806152006,1,2,269.98,475.7,0,18.72,28.5
2806173602,1,2,0,0,0,18.72,28.5
2806173603,1,2,1077.41,0,636.42,18.72,28.5
2806173604,1,2,0,0,0,18.72,28.5
2806173605,1,2,668.56,321.42,0,18.72,28.5
2806243201,1,3,861.41,719.98,141.42,18.72,28.5
2806243202,1,3,732.83,694.27,0,18.72,28.5
2806243203,1,3,411.42,719.98,0,18.72,28.5
2806243204,1,3,865.28,1375.69,0,18.72,28.5
2806243205,1,3,912.84,359.99,334.28,18.72,28.5
2806255701,1,2,475.7,552.85,0,18.72,28.5
2806255701,2,2,668.55,732.85,0,18.72,28.5
2806255702,1,2,707.12,314.99,321.42,18.72,28.5
2806255703,1,2,1439.98,514.28,2314.28,18.72,28.5
2806255705,1,2,385.71,218.57,0,18.72,28.5
2806255706,1,2,115.71,308.57,0,18.72,28.5
2806379601,1,2,424.27,835.71,0,18.72,28.5
2806379602,1,2,1754.05,617.14,282.85,18.72,28.5
2806379603,1,2,385.71,899.99,0,18.72,28.5
2806379604,1,2,989.98,514.28,0,18.72,28.5
2806379605,1,2,2802.8,591.42,0,18.72,28.5
2806379606,1,2,719.99,449.99,0,18.72,28.5
2806406501,1,3,2417.1,1542.85,642.85,18.72,28.5
2806406502,1,3,165.85,0,642.85,18.72,28.5
2806406504,1,3,546.42,0,0,18.72,28.5
2806406505,1,3,925.71,617.14,0,18.72,28.5
2806406506,1,3,822.84,192.85,0,18.72,28.5
2806472701,1,2,231.42,0,0,18.72,28.5
2806472702,1,2,192.85,0,0,18.72,28.5
2806472703,1,2,128.57,0,0,18.72,28.5
2806472704,1,2,848.55,0,0,18.72,28.5
2806472705,1,2,1388.55,0,0,18.72,28.5
2806472706,1,2,398.56,0,0,18.72,28.5
2806521301,1,3,797.13,462.85,0,18.72,28.5
2806521303,1,3,1002.84,0,0,18.72,28.5
2806521305,1,3,205.71,0,0,18.72,28.5
2806541901,1,3,925.7,0,0,18.72,28.5
2806541902,1,3,1465.68,0,0,18.72,28.5
2806541903,1,3,784.27,539.99,0,18.72,28.5
2806541904,1,3,1401.4,231.42,0,18.72,28.5
2806541905,1,3,244.28,694.28,0,18.72,28.5
2806541906,1,3,1542.84,0,0,18.72,28.5
2806570801,1,3,584.99,366.42,488.57,18.72,28.5
2806570802,1,3,2076.41,0,559.28,18.72,28.5
2806570803,1,3,617.14,578.57,0,18.72,28.5
2806570805,1,3,0,951.41,0,18.72,28.5
2806570806,1,3,398.56,1157.14,1285.71,18.72,28.5
2806631401,1,3,385.71,0,0,18.72,28.5
2806631402,1,3,359.98,449.99,0,18.72,28.5
2806631403,1,3,462.84,0,0,18.72,28.5
2806631404,1,3,925.7,0,0,18.72,28.5
2806631405,1,3,359.98,449.99,0,18.72,28.5
2806631406,1,3,0,0,0,18.72,28.5
2806636001,1,3,539.98,0,0,18.72,28.5
2806636002,1,3,0,0,0,18.72,28.5
2806636004,1,3,1092.85,0,0,18.72,28.5
2806636005,1,3,892.27,539.99,0,18.72,28.5
2806636006,1,3,462.84,1529.97,0,18.72,28.5
2806637601,1,3,1749.84,0,0,18.72,28.5
2806637602,1,3,1897.69,0,560.57,18.72,28.5
2806637603,1,3,5871.57,629.99,3025.02,18.72,28.5
2806637605,1,3,488.56,231.42,0,18.72,28.5
2806637606,1,3,0,167.14,0,18.72,28.5
2806649703,1,3,0,578.57,0,18.72,28.5
2806649704,1,3,0,0,0,18.72,28.5
2806649705,1,3,0,0,0,18.72,28.5
2806671201,1,2,627.41,578.57,257.14,18.72,28.5
2806671202,1,2,1388.56,327.84,0,18.72,28.5
2806671203,1,2,0,0,0,18.72,28.5
2806671204,1,2,2854.26,0,0,18.72,28.5
2806671205,1,2,0,707.14,0,18.72,28.5
2806671206,1,2,462.84,0,0,18.72,28.5
2806681004,1,4,899.99,0,0,18.72,28.5
2806681005,1,4,578.57,0,0,18.72,28.5
2806681006,1,4,2314.26,1157.14,0,18.72,28.5
2806712601,1,4,488.57,448.71,0,18.72,28.5
2806712602,1,4,660.85,0,0,18.72,28.5
2806712603,1,4,2234.54,1028.56,0,18.72,28.5
2806758201,1,3,1041.38,0,0,18.72,28.5
2806758202,1,3,998.32,0,0,18.72,28.5
2806758203,1,3,578.57,0,0,18.72,28.5
2806758204,1,3,887.12,578.55,0,18.72,28.5
2806758206,1,3,1761.4,642.84,0,18.72,28.5
2806791501,1,2,694.26,514.27,0,18.72,28.5
2806791503,1,2,1131.4,655.71,0,18.72,28.5
2806791504,1,2,424.27,642.85,0,18.72,28.5
2806791505,1,2,572.12,0,0,18.72,28.5
2806791506,1,2,1247.12,1285.7,0,18.72,28.5
2806823501,1,3,462.84,0,0,18.72,28.5
2806823502,1,3,398.56,257.14,0,18.72,28.5
2806823505,1,3,0,295.71,0,18.72,28.5
2806823506,1,3,1787.12,0,0,18.72,28.5
2806834301,1,2,1118.55,964.27,0,18.72,28.5
2806834302,1,2,1529.99,462.85,0,18.72,28.5
2806834303,1,2,1157.1,0,0,18.72,28.5
2806834304,1,2,0,514.28,0,18.72,28.5
2806834305,1,2,3599.96,0,0,18.72,28.5
2806834306,1,2,668.55,0,0,18.72,28.5
2806882301,1,3,0,0,0,18.72,28.5
2806882302,1,3,655.71,462.85,0,18.72,28.5
2806882303,1,3,462.84,257.14,0,18.72,28.5
2806882304,1,3,925.68,0,0,18.72,28.5
2806882306,1,3,1247.12,822.84,0,18.72,28.5
2806894701,1,4,2519.99,1285.71,0,18.72,28.5
2806894703,1,4,707.13,0,1157.14,18.72,28.5
2806894704,1,4,192.85,0,0,18.72,28.5
2806894705,1,4,1169.99,642.85,0,18.72,28.5
2806894706,1,4,0,1285.71,0,18.72,28.5
2806903901,1,3,514.27,0,280.28,18.72,28.5
2806903902,1,3,0,0,0,18.72,28.5
2806903903,1,3,0,0,0,18.72,28.5
2806903904,1,3,848.56,514.28,0,18.72,28.5
2806903906,1,3,0,1047.83,193.49,18.72,28.5
2806958901,1,2,462.84,822.84,0,18.72,28.5
2806958902,1,2,1388.55,822.84,0,18.72,28.5
2806958903,1,2,462.84,411.42,0,18.72,28.5
2806958904,1,2,925.69,822.84,0,18.72,28.5
2806958905,1,2,244.28,0,0,18.72,28.5
2806958906,1,2,739.27,411.42,0,18.72,28.5
2806983801,1,2,411.41,514.28,0,18.72,28.5
2806983802,1,2,1478.54,1349.99,334.28,18.72,28.5
2806983804,1,2,514.28,0,0,18.72,28.5
2806983805,1,2,0,0,0,18.72,28.5
2807004801,1,3,938.56,578.57,0,18.72,28.5
2807004802,1,3,1452.83,0,0,18.72,28.5
2807004803,1,3,578.56,295.71,0,18.72,28.5
2807004804,1,3,1735.68,0,0,18.72,28.5
2807004805,1,3,462.84,0,0,18.72,28.5
2807004806,1,3,2282.13,0,0,18.72,28.5
2807010401,1,2,1349.98,1144.28,0,18.72,28.5
2807010403,1,2,642.84,0,0,18.72,28.5
2807010404,1,2,0,0,0,18.72,28.5
2807010405,1,2,449.99,1234.27,0,18.72,28.5
2807010406,1,2,707.13,231.42,0,18.72,28.5
2807044201,1,4,205.71,308.57,0,18.72,28.5
2807044203,1,4,359.99,0,0,18.72,28.5
2807044204,1,4,0,0,0,18.72,28.5
2807044205,1,4,899.99,372.85,0,18.72,28.5
2807044206,1,4,1189.27,0,1523.57,18.72,28.5
2807048502,1,4,1015.7,282.85,0,18.72,28.5
2807048506,1,4,0,0,0,18.72,28.5
2807057405,1,3,1079.97,0,0,18.72,28.5
2807057406,1,3,861.41,964.26,0,18.72,28.5
2807072002,1,2,128.57,295.71,0,18.72,28.5
2807072005,1,2,4278.83,1394.99,0,18.72,28.5
2807084601,1,2,1536.4,308.57,0,18.72,28.5
2807084602,1,2,887.13,0,0,18.72,28.5
2807084603,1,2,1315.65,0,0,18.72,28.5
2807084604,1,2,797.12,462.84,0,18.72,28.5
2807084605,1,2,494.99,0,0,18.72,28.5
2807089701,1,2,578.57,0,0,18.72,28.5
2807089703,1,2,1079.97,642.84,0,18.72,28.5
2807089704,1,2,205.71,771.42,0,18.72,28.5
2807089705,1,2,1157.12,707.14,0,18.72,28.5
2807089706,1,2,1397.55,353.57,0,18.72,28.5
2807096302,1,4,1157.13,0,0,18.72,28.5
2807096303,1,4,462.84,0,0,18.72,28.5
2807096305,1,4,231.42,0,0,18.72,28.5
2807096306,1,4,977.13,385.71,0,18.72,28.5
2807146201,1,2,668.55,0,0,18.72,28.5
2807146203,1,2,321.42,0,0,18.72,28.5
2807146203,2,2,218.57,295.71,0,18.72,28.5
2807146205,1,2,1394.97,1285.7,0,18.72,28.5
2807146206,1,2,617.12,514.28,0,18.72,28.5
2807173001,1,1,951.4,578.57,0,18.72,28.5
2807173002,1,1,1232.96,642.85,0,18.72,28.5
2807173003,1,1,0,835.7,0,18.72,28.5
2807173004,1,1,0,0,0,18.72,28.5
2807173005,1,1,955.27,257.14,0,18.72,28.5
2807173006,1,1,154.28,617.14,0,18.72,28.5
2807257901,1,2,0,0,0,18.72,28.5
2807257902,1,2,257.14,0,0,18.72,28.5
2807257906,1,2,591.41,527.14,0,18.72,28.5
2807289801,1,2,0,372.85,0,18.72,28.5
2807289801,2,2,475.71,359.99,0,18.72,28.5
2807289802,1,2,0,231.42,0,18.72,28.5
2807289803,1,2,822.85,578.57,539.99,18.72,28.5
2807289804,1,2,578.56,0,0,18.72,28.5
2807289806,1,2,218.57,0,0,18.72,28.5
2807291403,1,2,411.42,295.71,0,18.72,28.5
2807291405,1,2,681.41,488.57,0,18.72,28.5
2807291406,1,2,0,0,0,18.72,28.5
2807364002,1,2,205.71,739.26,0,18.72,28.5
2807364003,1,2,0,1247.12,0,18.72,28.5
2807364005,1,2,1928.56,0,0,18.72,28.5
2807364006,1,2,0,514.27,0,18.72,28.5
2807432601,1,3,282.85,0,0,18.72,28.5
2807432602,1,3,533.56,308.57,0,18.72,28.5
2807432603,1,3,642.85,0,501.42,18.72,28.5
2807432604,1,3,668.56,899.99,0,18.72,28.5
2807432605,1,3,4275.89,0,2828.56,18.72,28.5
2807432606,1,3,0,0,0,18.72,28.5
2807437702,1,3,2789.97,501.42,0,18.72,28.5
2807445201,1,4,1979.97,0,0,18.72,28.5
2807445202,1,4,539.99,0,0,18.72,28.5
2807445203,1,4,0,0,0,18.72,28.5
2807445204,1,4,1208.53,0,0,18.72,28.5
2807445205,1,4,269.99,154.28,899.99,18.72,28.5
2807445206,1,4,128.57,0,4114.28,18.72,28.5
2807548001,1,3,681.41,0,0,18.72,28.5
2807548002,1,3,179.99,0,0,18.72,28.5
2807548004,1,3,320.14,0,191.57,18.72,28.5
2807548006,1,3,231.42,899.98,0,18.72,28.5
2807548219,1,3,0,0,0,18.72,28.5
2807548220,1,3,282.85,0,0,18.72,28.5
2807548221,1,3,1275.42,0,1221.94,18.72,28.5
2807548223,1,3,192.85,0,0,18.72,28.5
2807548224,1,3,102.85,411.42,0,18.72,28.5
2807548607,1,3,316.28,1283.14,251.99,18.72,28.5
2807548608,1,3,488.57,501.42,0,18.72,28.5
2807548609,1,3,874.28,0,0,18.72,28.5
2807548610,1,3,707.14,0,899.99,18.72,28.5
2807548611,1,3,224.99,0,0,18.72,28.5
2807548714,1,3,0,771.41,0,18.72,28.5
2807548715,1,3,0,0,0,18.72,28.5
2807548716,1,3,699.41,0,0,18.72,28.5
2807548717,1,3,591.42,0,0,18.72,28.5
2807561019,1,2,2095.7,0,0,18.72,28.5
2807561020,1,2,1028.55,0,0,18.72,28.5
2807561021,1,2,0,0,0,18.72,28.5
2807561022,1,2,0,0,0,18.72,28.5
2807561023,1,2,462.84,0,0,18.72,28.5
2807561024,1,2,231.42,0,0,18.72,28.5
2807561413,1,2,590.13,0,0,18.72,28.5
2807561414,1,2,874.27,308.57,0,18.72,28.5
2807561415,1,2,462.85,0,0,18.72,28.5
2807561416,1,2,655.71,218.57,0,18.72,28.5
2807561417,1,2,2249.94,0,0,18.72,28.5
2807561418,1,2,938.56,629.99,0,18.72,28.5
2807561807,1,2,1272.84,0,0,18.72,28.5
2807561808,1,2,668.56,0,0,18.72,28.5
2807561809,1,2,527.13,257.14,0,18.72,28.5
2807561810,1,2,0,231.42,0,18.72,28.5
2807561811,1,2,0,102.85,0,18.72,28.5
2807561812,1,2,385.7,2005.69,0,18.72,28.5
2807561901,1,2,269.99,0,0,18.72,28.5
2807561903,1,2,925.69,231.42,0,18.72,28.5
2807561904,1,2,1536.41,437.14,771.42,18.72,28.5
2807561905,1,2,0,0,0,18.72,28.5
2807561906,1,2,424.28,0,0,18.72,28.5
2807577213,1,2,0,0,0,18.72,28.5
2807577214,1,2,694.28,617.14,0,18.72,28.5
2807577215,1,2,0,578.57,0,18.72,28.5
2807577217,1,2,0,0,0,18.72,28.5
2807577218,1,2,0,0,0,18.72,28.5
2807577519,1,2,410.14,0,0,18.72,28.5
2807577520,1,2,1054.26,0,0,18.72,28.5
2807577521,1,2,205.71,0,0,18.72,28.5
2807577522,1,2,257.14,257.14,0,18.72,28.5
2807577523,1,2,2314.26,0,0,18.72,28.5
2807577601,1,2,848.55,321.42,0,18.72,28.5
2807577602,1,2,2185.7,359.99,0,18.72,28.5
2807577603,1,2,925.69,0,0,18.72,28.5
2807577604,1,2,2172.83,617.14,0,18.72,28.5
2807577606,1,2,0,321.42,0,18.72,28.5
2807577707,1,2,1568.55,501.42,0,18.72,28.5
2807577709,1,2,359.99,604.27,0,18.72,28.5
2807577711,1,2,578.57,822.84,0,18.72,28.5
2807577712,1,2,501.41,218.57,0,18.72,28.5
2807664307,1,3,745.7,0,0,18.72,28.5
2807664309,1,3,0,0,0,18.72,28.5
2807664310,1,3,1478.56,0,1169.99,18.72,28.5
2807664312,1,3,0,0,0,18.72,28.5
2807664501,1,3,3214.23,874.28,1928.57,18.72,28.5
2807664502,1,3,0,0,0,18.72,28.5
2807664503,1,3,0,269.99,0,18.72,28.5
2807664505,1,3,0,449.99,0,18.72,28.5
2807664506,1,3,1234.26,0,0,18.72,28.5
2807664819,1,3,944.97,1272.84,0,18.72,28.5
2807664820,1,3,231.42,0,0,18.72,28.5
2807664821,1,3,1079.97,398.57,0,18.72,28.5
2807664822,1,3,668.55,822.84,0,18.72,28.5
2807664823,1,3,462.85,411.42,0,18.72,28.5
2807664824,1,3,0,925.7,0,18.72,28.5
2807664913,1,3,0,0,0,18.72,28.5
2807664915,1,3,947.41,0,0,18.72,28.5
2807664916,1,3,2009.54,449.99,0,18.72,28.5
2807664918,1,3,1028.55,347.14,0,18.72,28.5
2807680301,1,2,6287.07,1607.1,0,18.72,28.5
2807680302,1,2,231.42,0,0,18.72,28.5
2807680303,1,2,1002.84,0,0,18.72,28.5
2807680304,1,2,0,0,0,18.72,28.5
2807680305,1,2,0,269.99,0,18.72,28.5
2807680306,1,2,1157.12,771.42,0,18.72,28.5
2807680420,1,2,1259.98,629.99,0,18.72,28.5
2807680422,1,2,1182.84,257.14,0,18.72,28.5
2807680423,1,2,462.85,0,0,18.72,28.5
2807680424,1,2,295.71,282.85,539.61,18.72,28.5
2807680813,1,2,1722.83,514.28,0,18.72,28.5
2807680814,1,2,642.85,449.99,0,18.72,28.5
2807680815,1,2,1388.56,462.85,0,18.72,28.5
2807680816,1,2,1079.98,231.42,385.71,18.72,28.5
2807680817,1,2,1079.99,462.85,0,18.72,28.5
2807680818,1,2,411.42,925.7,0,18.72,28.5
2807680907,1,2,0,0,0,18.72,28.5
2807680908,1,2,559.28,629.99,0,18.72,28.5
2807680909,1,2,1761.42,0,347.14,18.72,28.5
2807680910,1,2,0,1157.13,0,18.72,28.5
2807680912,1,2,0,642.85,0,18.72,28.5
2807906009,1,2,205.71,0,0,18.72,28.5
2807906011,1,2,1131.41,359.99,0,18.72,28.5
2807906012,1,2,655.71,0,0,18.72,28.5
2807906401,1,2,0,0,0,18.72,28.5
2807906402,1,2,192.85,488.57,0,18.72,28.5
2807906403,1,2,186.42,1259.99,0,18.72,28.5
2807906404,1,2,1041.41,0,0,18.72,28.5
2807906405,1,2,0,0,0,18.72,28.5
2807906406,1,2,771.4,0,1028.57,18.72,28.5
2807906613,1,2,0,462.85,0,18.72,28.5
2807906614,1,2,1002.84,629.99,0,18.72,28.5
2807906616,1,2,0,462.85,0,18.72,28.5
2807906617,1,2,0,0,0,18.72,28.5
2807906617,2,2,797.11,552.85,0,18.72,28.5
2807906618,1,2,186.42,257.14,0,18.72,28.5
2807906719,1,2,0,629.99,0,18.72,28.5
2807906719,2,2,0,0,0,18.72,28.5
2807906720,1,2,0,0,0,18.72,28.5
2807906721,1,2,0,0,0,18.72,28.5
2807906722,1,2,359.74,343.41,0,18.72,28.5
2807906723,1,2,0,641.57,0,18.72,28.5
2807906724,1,2,231.42,0,0,18.72,28.5
2807908201,1,2,424.28,0,0,18.72,28.5
2807908202,1,2,231.42,0,0,18.72,28.5
2807908203,1,2,205.71,0,0,18.72,28.5
2807908204,1,2,1092.85,0,0,18.72,28.5
2807908206,1,2,1472.13,0,0,18.72,28.5
2807908314,1,2,0,385.71,0,18.72,28.5
2807908316,1,2,257.14,385.71,0,18.72,28.5
2807908318,1,2,655.71,1079.98,0,18.72,28.5
2807908507,1,2,0,257.14,0,18.72,28.5
